ID,名称,销售数量,Steam价格,最低售价,价格比例
773634,格洛克 18 型（StatTrak™） | 烈焰天使 (战痕累累),62,0.69,3.02,4.376811594202899
42158,USP 消音版 | 商业皮革 (久经沙场),8,40.25,295.09,7.331428571428571
45310,格洛克 18 型（StatTrak™） | 城里的月光 (战痕累累),38,1.9,9.2,4.842105263157895
759258,格洛克 18 型 | 战鹰 (破损不堪),29,0.37,1.9,5.135135135135135
39655,Tec-9（StatTrak™） | 贾姆比亚 (崭新出厂),15,7.54,48.7,6.458885941644563
35914,P2000 | 火灵 (崭新出厂),59,41.77,237.64,5.689250658367248
36030,P250 | 铠甲 (崭新出厂),37,0.78,3.89,4.987179487179487
921549,P2000（StatTrak™） | 变态杀戮 (破损不堪),42,3.4,17.25,5.073529411764706
38394,CZ75（StatTrak™） | 黄夹克 (久经沙场),46,11.73,68.86,5.870417732310315
769259,沙漠之鹰（StatTrak™） | 轻轨 (战痕累累),41,4.52,22.8,5.04424778761062
835992,格洛克 18 型（StatTrak™） | 黑色魅影 (略有磨损),42,115,600.4,5.2208695652173915
876897,格洛克 18 型（纪念品） | 粉红 DDPAT (略有磨损),83,11.43,58.08,5.081364829396326
39741,USP 消音版（StatTrak™） | 枪响人亡 (略有磨损),64,457.95,1874,4.092149798012883
37625,FN57（纪念品） | 热火朝天 (战痕累累),89,2.69,12,4.4609665427509295
871783,沙漠之鹰 | 人造卫星 (破损不堪),8,2.13,21,9.859154929577466
857594,P250 | 赛博先锋 (战痕累累),72,0.42,2.09,4.976190476190476
38354,CZ75（StatTrak™） | 聚合物 (破损不堪),20,0.39,2.07,5.3076923076923075
37615,FN57（纪念品） | 雇佣兵 (战痕累累),143,0.54,3.19,5.9074074074074066
34342,CZ75 | 花纹钢板 (略有磨损),17,6.25,43.96,7.0336
835742,CZ75 | 银质 (略有磨损),13,6.9,31.92,4.626086956521739
835685,P2000 | 豹纹迷彩 (久经沙场),34,3.69,21.2,5.745257452574526
835389,R8 左轮手枪 | 凤凰手迹 (久经沙场),65,3.99,20.78,5.208020050125313
41980,Tec-9 | 黄铜 (破损不堪),9,2.76,14,5.072463768115942
35986,P250 | 二西莫夫 (略有磨损),146,22.03,124.4,5.646845211075806
35933,P2000 | 手炮 (战痕累累),37,0.92,4.5,4.891304347826087
835877,USP 消音版 | 远古幻想 (崭新出厂),59,58.45,349.5,5.979469632164243
769251,Tec-9 | 青竹伪装 (战痕累累),43,0.62,3.18,5.129032258064516
38485,双持贝瑞塔（StatTrak™） | 皇室伴侣 (破损不堪),31,1.29,5.99,4.6434108527131785
39654,Tec-9（StatTrak™） | 贾姆比亚 (战痕累累),24,0.78,4.6,5.897435897435897
34516,双持贝瑞塔 | 卡特尔 (破损不堪),12,0.7,3.81,5.442857142857143
39197,P2000（StatTrak™） | 手炮 (崭新出厂),43,18,100,5.555555555555555
39652,Tec-9（StatTrak™） | 艾萨克 (略有磨损),105,8.48,45.7,5.389150943396227
763348,USP 消音版 | 闪回 (战痕累累),34,1.08,5.81,5.379629629629629
773725,Tec-9（StatTrak™） | 闪光舞步 (战痕累累),13,0.3,2.18,7.2666666666666675
38429,沙漠之鹰（StatTrak™） | 蛊惑之色 (崭新出厂),67,196.53,931.78,4.741159110568361
39278,P250（StatTrak™） | 生化短吻鳄 (久经沙场),76,12.61,70,5.551149881046788
762144,P250 | 葡萄酒 (战痕累累),106,1.03,5.14,4.990291262135922
38476,双持贝瑞塔（StatTrak™） | 黑豹 (略有磨损),28,6.45,29.99,4.649612403100774
871138,P250 | 天旱 (崭新出厂),747,0.72,4.01,5.569444444444445
761472,R8 左轮手枪（纪念品） | 氮化处理 (崭新出厂),17,7.66,50,6.527415143603133
38600,FN57（StatTrak™） | 霸意大名 (崭新出厂),76,4.4,23.5,5.340909090909091
34733,FN57 | 狩猎利器 (崭新出厂),39,13.12,56.16,4.280487804878049
835372,双持贝瑞塔 | 暗网总机 (崭新出厂),59,6.67,39.9,5.982008995502249
39627,Tec-9（StatTrak™） | 坍雪寒裘 (破损不堪),22,4.18,21.89,5.236842105263158
773809,FN57（StatTrak™） | 好兄弟 (战痕累累),12,2.25,9.5,4.222222222222222
34749,FN57 | 狂野丛林 (久经沙场),15,2.23,11.93,5.349775784753363
38372,CZ75（StatTrak™） | 猛虎 (略有磨损),124,4.52,21.69,4.798672566371682
39431,R8 左轮手枪（StatTrak™） | 渐变之色 (略有磨损),49,57.24,297,5.188679245283018
763302,格洛克 18 型 | 锈蚀烈焰 (破损不堪),17,0.21,1,4.761904761904762
38732,格洛克 18 型（StatTrak™） | 皇家军团 (破损不堪),19,5.93,35.48,5.983136593591905
871640,CZ75 | 辛迪加 (略有磨损),51,8.25,42.9,5.2
39624,Tec-9（StatTrak™） | 坍雪寒裘 (崭新出厂),41,21.87,124.9,5.7110196616369455
39624,Tec-9（StatTrak™） | 坍雪寒裘 (崭新出厂),41,21.87,124.9,5.7110196616369455
769260,沙漠之鹰（StatTrak™） | 轻轨 (破损不堪),21,4.9,26.47,5.40204081632653
38440,沙漠之鹰（StatTrak™） | 纳迦蛇神 (破损不堪),60,5.8,28.99,4.998275862068965
34522,双持贝瑞塔 | 毒蛇袭击 (久经沙场),6,56.5,300,5.3097345132743365
775840,P2000（StatTrak™） | 黑曜石 (略有磨损),10,14.77,60,4.062288422477996
877063,USP 消音版（纪念品） | 紫色 DDPAT (破损不堪),27,4.6,21.28,4.62608695652174
38359,CZ75（StatTrak™） | 红鹰 (破损不堪),34,0.96,5.29,5.510416666666667
37698,格洛克 18 型（纪念品） | 核子反应 (久经沙场),209,16.71,85.91,5.141232794733692
37572,沙漠之鹰（纪念品） | 都市瓦砾 (崭新出厂),142,22.01,100.48,4.565197637437528
871280,R8 左轮手枪 | 沙漠伪装 (战痕累累),19,0.78,5.77,7.397435897435897
34295,CZ75 | 蓝巢 (略有磨损),33,3.81,20.48,5.375328083989501
38119,USP 消音版（纪念品） | 宝蓝之色 (破损不堪),37,23.62,100,4.233700254022015
34479,沙漠之鹰 | 都市 DDPAT (破损不堪),12,2.58,15.87,6.151162790697674
835728,USP 消音版 | 锁定 (久经沙场),18,185.88,1004,5.401334194103723
929030,R8 左轮手枪（纪念品） | 镶嵌装饰 (崭新出厂),142,0.3,2,6.666666666666667
877185,USP 消音版（纪念品） | 橙红安乐蜥 (久经沙场),37,12.82,69,5.382215288611544
761558,格洛克 18 型（纪念品） | 核子花园 (崭新出厂),39,80.16,390,4.865269461077845
773703,FN57 | 好兄弟 (战痕累累),20,1.22,6,4.918032786885246
769418,FN57 | 怒氓 (战痕累累),22,4.83,25.58,5.296066252587991
39277,P250（StatTrak™） | 生化短吻鳄 (崭新出厂),63,53.99,282.5,5.232450453787738
38462,双持贝瑞塔（StatTrak™） | 龙之双子 (崭新出厂),49,8.34,44.69,5.358513189448441
38426,沙漠之鹰（StatTrak™） | 遗产 (久经沙场),67,17.82,87.9,4.9326599326599325
39193,P2000（StatTrak™） | 火灵 (久经沙场),13,68.71,362.42,5.274632513462379
877062,Tec-9（纪念品） | 上古图腾 (略有磨损),54,0.96,3.5,3.6458333333333335
38488,双持贝瑞塔（StatTrak™） | 都市冲击 (久经沙场),17,4.39,37.07,8.444191343963555
41987,Tec-9 | 剪纸 (崭新出厂),19,13.68,58.88,4.304093567251463
36032,P250 | 铠甲 (略有磨损),42,0.29,1.18,4.068965517241379
39649,Tec-9（StatTrak™） | 艾萨克 (战痕累累),38,3.18,18.13,5.701257861635219
38595,FN57（StatTrak™） | 三位一体 (破损不堪),5,20.81,200,9.610764055742433
37553,CZ75（纪念品） | 氮化处理 (战痕累累),70,0.47,2.45,5.212765957446809
39245,P250（StatTrak™） | 卡特尔 (崭新出厂),22,107.72,418,3.8804307463795022
835944,格洛克 18 型（StatTrak™） | 黑色魅影 (破损不堪),6,51.75,288,5.565217391304348
761402,USP 消音版（纪念品） | 引擎故障灯 (略有磨损),122,9,47.2,5.2444444444444445
921606,P2000（StatTrak™） | 变态杀戮 (战痕累累),38,3.48,16.95,4.870689655172414
835458,R8 左轮手枪 | 凤凰手迹 (崭新出厂),159,4.77,23.93,5.016771488469602
34796,FN57 | 三位一体 (破损不堪),16,2.9,15,5.172413793103448
775081,双持贝瑞塔（StatTrak™） | 左右开花 (略有磨损),36,3.48,18.9,5.43103448275862
39630,Tec-9（StatTrak™） | 碎蛋白石 (崭新出厂),34,3.4,16.4,4.823529411764706
968485,双持贝瑞塔（StatTrak™） | 水枪冲击 (破损不堪),28,3.42,18.68,5.461988304093567
37579,双持贝瑞塔（纪念品） | 蔷薇 (久经沙场),85,2.11,9.99,4.734597156398105
38457,双持贝瑞塔（StatTrak™） | 毒蛇袭击 (崭新出厂),11,320.29,749.3,2.339442380342814
35998,P250 | 卡特尔 (崭新出厂),63,18.08,99.6,5.508849557522124
759312,R8 左轮手枪（StatTrak™） | 生存主义者 (崭新出厂),42,1.75,8.39,4.7942857142857145
773812,Tec-9（StatTrak™） | 闪光舞步 (破损不堪),5,0.57,10,17.54385964912281
781711,格洛克 18 型 | 摩登时代 (破损不堪),40,5.17,25.67,4.965183752417795
42018,Tec-9 | 贾姆比亚 (破损不堪),10,0.62,4,6.451612903225807
42155,USP 消音版 | 蓝图 (破损不堪),22,7.98,46,5.764411027568922
38582,FN57（StatTrak™） | 朝枪夕拾 (崭新出厂),69,14.11,67.66,4.795180722891566
38746,格洛克 18 型（StatTrak™） | 鼬鼠 (战痕累累),67,1.61,8.38,5.204968944099379
37688,格洛克 18 型（纪念品） | 地下水 (久经沙场),442,6.96,31,4.454022988505747
835845,FN57 | 童话城堡 (崭新出厂),36,94.73,474,5.0036947112847034
877227,P250（纪念品） | 潜藏者 (破损不堪),57,0.26,1.3,5.0
34463,沙漠之鹰 | 飞行员 (略有磨损),59,138.37,637.5,4.607212546072125
38370,CZ75（StatTrak™） | 猛虎 (崭新出厂),77,7.22,32.48,4.498614958448753
42215,USP 消音版 | 公路杀手 (战痕累累),5,32.96,200,6.067961165048543
36040,P250 | 金属 DDPAT (略有磨损),38,0.18,1.1,6.111111111111112
857688,USP 消音版（StatTrak™） | 倒吊人 (久经沙场),76,46.01,265,5.759617474462074
929080,格洛克 18 型（纪念品） | 拉美西斯之触 (破损不堪),15,15,75,5.0
37628,FN57（纪念品） | 热火朝天 (略有磨损),280,10,54.89,5.489
35058,格洛克 18 型 | 沙丘之黄 (略有磨损),21,31.17,160,5.133140840551812
38603,FN57（StatTrak™） | 霸意大名 (破损不堪),17,1.85,9.87,5.335135135135134
38579,FN57（StatTrak™） | 夜影 (略有磨损),39,7.47,49,6.5595716198125835
39231,P2000（StatTrak™） | 草皮 (崭新出厂),52,6,31.86,5.31
37863,P2000（纪念品） | 渐变琥珀 (久经沙场),24,28.12,139,4.943100995732575
43916,双持贝瑞塔（StatTrak™） | 皇室伴侣 (战痕累累),37,1.31,5.94,4.534351145038168
39260,P250（StatTrak™） | 曼海蒂 (略有磨损),39,45.81,282,6.155861165684348
37634,FN57（纪念品） | 橘皮涂装 (破损不堪),13,2.19,30,13.698630136986301
38556,FN57（StatTrak™） | 表面淬火 (破损不堪),40,26.56,149.4,5.625000000000001
871547,USP 消音版 | 橙红安乐蜥 (崭新出厂),73,95.71,528,5.516664925295163
34782,FN57 | 朝枪夕拾 (破损不堪),26,0.97,5.5,5.670103092783505
38074,Tec-9（纪念品） | 多变迷彩 (崭新出厂),87,5.68,26.66,4.693661971830986
39243,P250（StatTrak™） | 二西莫夫 (破损不堪),17,14.51,79.6,5.485871812543073
857714,USP 消音版（StatTrak™） | 倒吊人 (破损不堪),14,45.66,243,5.321944809461236
35963,P2000 | 电子脉冲 (久经沙场),43,2.5,14.27,5.708
38584,FN57（StatTrak™） | 朝枪夕拾 (略有磨损),62,5.75,29.54,5.137391304347826
968217,Tec-9 | 虎纹模板 (破损不堪),38,0.27,1.27,4.703703703703703
39263,P250（StatTrak™） | 死亡轮回 (崭新出厂),71,32.85,186.28,5.67062404870624
39744,USP 消音版（StatTrak™） | 铅管 (崭新出厂),48,32.05,138.8,4.330733229329174
776102,P2000（StatTrak™） | 黑曜石 (战痕累累),14,5.17,19.5,3.771760154738878
39751,USP 消音版（StatTrak™） | 黑色魅影 (略有磨损),85,80,421,5.2625
34423,沙漠之鹰 | 遗产 (战痕累累),18,7.75,50,6.451612903225806
759298,格洛克 18 型（StatTrak™） | 战鹰 (破损不堪),33,0.74,3.09,4.175675675675675
39206,P2000（StatTrak™） | 至尊威龙 (久经沙场),50,10.06,48,4.7713717693836974
37878,P250（纪念品） | 骸骨外罩 (战痕累累),144,1.09,3.76,3.4495412844036695
35960,P2000 | 寻路者 (略有磨损),7,25.96,168.48,6.489984591679506
37888,P250（纪念品） | 核子污染 (崭新出厂),101,6.25,29.31,4.6895999999999995
34291,CZ75 | 绿色格纹 (略有磨损),20,3.73,32.6,8.73994638069705
769265,Tec-9（StatTrak™） | 青竹伪装 (战痕累累),17,1.61,8.46,5.254658385093168
34333,CZ75 | 梅红时刻 (略有磨损),51,29.5,172.63,5.851864406779661
34795,FN57 | 三位一体 (略有磨损),42,3.95,22.5,5.69620253164557
773674,Tec-9 | 闪光舞步 (战痕累累),20,0.24,1.15,4.791666666666666
36036,P250 | 曼海蒂 (久经沙场),22,23.42,122.98,5.251067463706233
37584,双持贝瑞塔（纪念品） | 殖民侵略者 (战痕累累),63,0.43,2.74,6.372093023255815
38076,Tec-9（纪念品） | 多变迷彩 (略有磨损),130,2.73,14.76,5.406593406593407
37576,双持贝瑞塔（纪念品） | 深蓝电镀处理 (崭新出厂),155,9.89,59.9,6.056622851365015
38072,Tec-9（纪念品） | 核子剧毒 (破损不堪),9,20.03,67.84,3.386919620569146
38065,Tec-9（纪念品） | 晶红石英 (久经沙场),48,15.52,69,4.445876288659794
38066,Tec-9（纪念品） | 晶红石英 (略有磨损),40,18.79,75.9,4.039382650345929
38055,Tec-9（纪念品） | 黄铜 (破损不堪),46,16.65,88.88,5.338138138138138
38053,Tec-9（纪念品） | 黄铜 (久经沙场),83,15.56,87.88,5.647814910025707
761967,Tec-9（纪念品） | 遥控 (破损不堪),10,19.4,127.99,6.597422680412372
38054,Tec-9（纪念品） | 黄铜 (略有磨损),64,29.24,167.5,5.728454172366622
38064,Tec-9（纪念品） | 晶红石英 (崭新出厂),38,39.64,192,4.843592330978809
761597,双持贝瑞塔（纪念品） | 双涡轮 (崭新出厂),5,345,1280,3.710144927536232
37892,P250（纪念品） | 硝烟 (战痕累累),52,3.26,11,3.374233128834356
36348,R8 左轮手枪 | 美洲驼炮 (破损不堪),10,3.75,25,6.666666666666667
39439,R8 左轮手枪（StatTrak™） | 重新启动 (崭新出厂),46,19.87,96,4.831404126824358
37882,P250（纪念品） | 骸骨外罩 (破损不堪),86,0.41,2.24,5.463414634146342
37881,P250（纪念品） | 骸骨外罩 (略有磨损),320,1.03,4.66,4.524271844660194
37887,P250（纪念品） | 核子污染 (战痕累累),101,1.67,7.46,4.467065868263473
37632,FN57（纪念品） | 橘皮涂装 (久经沙场),161,1.75,7.96,4.548571428571429
37890,P250（纪念品） | 核子污染 (略有磨损),358,2.62,12.31,4.698473282442748
37894,P250（纪念品） | 硝烟 (久经沙场),533,3.45,14.38,4.168115942028986
37906,P250（纪念品） | 沙丘之黄 (略有磨损),107,3.59,18.5,5.153203342618385
37891,P250（纪念品） | 核子污染 (破损不堪),27,4.31,29.6,6.867749419953597
37898,P250（纪念品） | 金属 DDPAT (略有磨损),8,8,55,6.875
761468,P250（纪念品） | 葡萄酒 (略有磨损),41,18,93.8,5.211111111111111
775162,P2000 | 黑曜石 (战痕累累),10,2.02,9.89,4.896039603960396
38431,沙漠之鹰（StatTrak™） | 大佬龙 (战痕累累),22,55.2,294.59,5.33677536231884
37570,沙漠之鹰（纪念品） | 都市 DDPAT (破损不堪),151,1.75,7.77,4.4399999999999995
37686,格洛克 18 型（纪念品） | 地下水 (战痕累累),86,6.03,29.69,4.923714759535655
37868,P2000（纪念品） | 坚固链甲 (略有磨损),71,9,50,5.555555555555555
37574,沙漠之鹰（纪念品） | 都市瓦砾 (略有磨损),156,12.53,52.49,4.189146049481246
37866,P2000（纪念品） | 坚固链甲 (崭新出厂),111,13.37,59.91,4.480927449513837
37696,格洛克 18 型（纪念品） | 核子反应 (战痕累累),71,12.92,73.9,5.719814241486069
37700,格洛克 18 型（纪念品） | 核子反应 (破损不堪),75,15.61,87.8,5.624599615631006
38114,USP 消音版（纪念品） | 公路杀手 (破损不堪),76,21.85,104.44,4.779862700228833
37567,沙漠之鹰（纪念品） | 都市 DDPAT (崭新出厂),48,23.48,107,4.557069846678024
38110,USP 消音版（纪念品） | 公路杀手 (战痕累累),59,20.77,116.5,5.609051516610496
37864,P2000（纪念品） | 渐变琥珀 (略有磨损),31,28.06,160,5.702066999287242
37692,格洛克 18 型（纪念品） | 噩梦之夜 (崭新出厂),25,57.88,245,4.232895646164478
34999,格洛克 18 型 | 黄铜 (久经沙场),56,26.03,132.22,5.0795236265847095
34290,CZ75 | 绿色格纹 (久经沙场),4,3.64,20.8,5.714285714285714
38557,FN57（StatTrak™） | 铜色星系 (崭新出厂),71,30.37,135.9,4.474810668422785
779313,格洛克 18 型（StatTrak™） | 子弹皇后 (略有磨损),68,69,334.9,4.8536231884057965
835719,双持贝瑞塔 | 街头抢匪 (战痕累累),15,0.69,9.84,14.260869565217392
39299,P250（StatTrak™） | 翼击 (战痕累累),18,4.61,26.62,5.774403470715835
38378,CZ75（StatTrak™） | 螺形扭转 (崭新出厂),55,6.96,27.98,4.0201149425287355
759319,Tec-9（StatTrak™） | 蛇-9 (破损不堪),32,0.55,2.56,4.654545454545454
779186,格洛克 18 型 | 子弹皇后 (破损不堪),107,7.89,40.5,5.133079847908745
871700,沙漠之鹰 | 沙漠之狐 (略有磨损),63,443.47,2252.99,5.0803662028998575
835697,沙漠之鹰 | 午夜凶匪 (久经沙场),13,15.46,90,5.821474773609314
34713,FN57 | 毛细血管 (破损不堪),28,0.51,1.76,3.450980392156863
34732,FN57 | 狩猎利器 (战痕累累),23,3.24,18.77,5.79320987654321
38597,FN57（StatTrak™） | 都市危机 (久经沙场),19,4.2,21,5.0
769264,R8 左轮手枪（StatTrak™） | 头骨粉碎者 (战痕累累),17,3.45,22.08,6.3999999999999995
39205,P2000（StatTrak™） | 至尊威龙 (崭新出厂),42,34,189.98,5.587647058823529
35997,P250 | 卡特尔 (战痕累累),12,9.36,51.19,5.469017094017094
38075,Tec-9（纪念品） | 多变迷彩 (久经沙场),145,3.14,15,4.777070063694267
876949,格洛克 18 型（纪念品） | 红色轮胎 (破损不堪),38,1.96,9.8,5.000000000000001
775813,Tec-9 | 屠杀者 (崭新出厂),47,68.69,352.68,5.134371815402534
835399,双持贝瑞塔 | 街头抢匪 (久经沙场),85,0.65,3.47,5.338461538461538
775179,R8 左轮手枪 | 记忆碎片 (崭新出厂),54,2.39,10.88,4.552301255230126
38364,CZ75（StatTrak™） | 战术高手 (破损不堪),9,1.5,7.29,4.86
34554,双持贝瑞塔 | 天秤之月 (战痕累累),6,5.19,33,6.358381502890173
34558,双持贝瑞塔 | 天秤之月 (破损不堪),8,5.63,40.9,7.264653641207815
36011,P250 | 日式深红涂装 (破损不堪),6,34.34,201,5.853232382061735
35959,P2000 | 寻路者 (久经沙场),7,25.3,163.99,6.481818181818182
34438,沙漠之鹰 | 午夜风暴 (战痕累累),3,34.66,204,5.885747259088287
769431,P250（StatTrak™） | 铜绿 (破损不堪),14,0.8,4.92,6.1499999999999995
761477,USP 消音版（纪念品） | 引擎故障灯 (战痕累累),31,8.64,48.99,5.670138888888888
927289,P250 | 阿佩普之咒 (破损不堪),30,27.06,193,7.13229859571323
835928,CZ75（StatTrak™） | 世仇 (崭新出厂),24,5.57,22.08,3.9640933572710946
781713,沙漠之鹰（StatTrak™） | 印花集 (战痕累累),37,77.05,430,5.580791693705386
877077,沙漠之鹰（纪念品） | 沙漠之狐 (崭新出厂),62,676.51,2749,4.063502387252221
835390,CZ75 | 丛林虚线 (战痕累累),82,0.94,5.63,5.98936170212766
871453,FN57 | 紫藤老树 (战痕累累),11,5.38,30.79,5.723048327137547
929029,格洛克 18 型（纪念品） | 拉美西斯之触 (久经沙场),15,15.18,81.83,5.39064558629776
38376,CZ75（StatTrak™） | 花纹钢板 (略有磨损),47,13.16,79.95,6.075227963525836
36002,P250 | 核子污染 (战痕累累),17,1.96,14.1,7.1938775510204085
38339,CZ75（StatTrak™） | 印花板 (破损不堪),43,0.26,1.2,4.615384615384615
38411,沙漠之鹰（StatTrak™） | 科林斯遗产 (破损不堪),24,4.9,27.55,5.622448979591836
38343,CZ75（StatTrak™） | 毒镖 (略有磨损),34,5.49,29.06,5.293260473588342
38118,USP 消音版（纪念品） | 宝蓝之色 (略有磨损),169,48.73,228,4.678842602093167
